latitud,longitud,probabilidad
12.62916666999999,-104.7000000000012,0.0739
12.62916666999999,-104.6000000000012,0.0739
12.62916666999999,-104.50000000000121,0.0739
12.62916666999999,-104.40000000000121,0.0739
12.62916666999999,-101.80000000000136,0.0117
12.62916666999999,-101.70000000000137,0.0117
12.62916666999999,-101.60000000000137,0.0117
12.62916666999999,-101.50000000000138,0.0117
12.62916666999999,-101.40000000000138,0.0117
12.62916666999999,-101.30000000000139,0.0117
12.62916666999999,-101.2000000000014,0.0117
12.62916666999999,-101.1000000000014,0.0117
12.62916666999999,-101.0000000000014,0.0117
12.62916666999999,-100.90000000000141,0.0117
12.62916666999999,-100.80000000000142,0.0117
12.62916666999999,-100.70000000000142,0.0117
12.62916666999999,-100.60000000000143,0.0117
12.62916666999999,-100.50000000000144,0.0117
12.62916666999999,-100.40000000000144,0.0117
12.62916666999999,-100.30000000000145,0.0117
12.62916666999999,-100.20000000000145,0.0117
12.729166669999989,-116.9000000000005,0.1724
12.729166669999989,-116.80000000000051,0.1724
12.729166669999989,-116.70000000000051,0.1724
12.729166669999989,-116.60000000000052,0.1724
12.729166669999989,-116.50000000000053,0.1724
12.729166669999989,-116.40000000000053,0.1724
12.729166669999989,-105.60000000000115,0.0739
12.729166669999989,-105.50000000000115,0.0739
12.729166669999989,-105.40000000000116,0.0739
12.729166669999989,-105.30000000000116,0.0739
12.729166669999989,-105.20000000000117,0.0739
12.729166669999989,-105.10000000000117,0.0739
12.729166669999989,-105.00000000000118,0.0739
12.729166669999989,-104.90000000000119,0.0739
12.729166669999989,-104.80000000000119,0.0739
12.729166669999989,-104.7000000000012,0.0739
12.729166669999989,-104.6000000000012,0.0739
12.729166669999989,-104.50000000000121,0.0739
12.729166669999989,-102.10000000000134,0.0117
12.729166669999989,-102.00000000000135,0.0117
12.729166669999989,-101.90000000000136,0.0117
12.729166669999989,-101.80000000000136,0.0117
12.729166669999989,-101.70000000000137,0.0117
12.729166669999989,-101.60000000000137,0.0117
12.729166669999989,-101.50000000000138,0.0117
12.729166669999989,-101.40000000000138,0.0117
12.729166669999989,-101.30000000000139,0.0117
12.729166669999989,-101.2000000000014,0.0117
12.729166669999989,-101.1000000000014,0.0117
12.729166669999989,-101.0000000000014,0.0117
12.729166669999989,-100.90000000000141,0.0117
12.729166669999989,-100.80000000000142,0.0117
12.729166669999989,-100.70000000000142,0.0117
12.729166669999989,-100.60000000000143,0.0117
12.729166669999989,-100.50000000000144,0.0117
12.729166669999989,-100.40000000000144,0.0117
12.829166669999989,-116.9000000000005,0.1724
12.829166669999989,-116.80000000000051,0.1724
12.829166669999989,-116.70000000000051,0.1724
12.829166669999989,-116.60000000000052,0.1724
12.829166669999989,-116.50000000000053,0.1724
12.829166669999989,-116.40000000000053,0.1724
12.829166669999989,-116.30000000000054,0.1724
12.829166669999989,-116.20000000000054,0.1724
12.829166669999989,-105.80000000000113,0.0739
12.829166669999989,-105.70000000000114,0.0739
12.829166669999989,-105.60000000000115,0.0739
12.829166669999989,-105.50000000000115,0.0739
12.829166669999989,-105.40000000000116,0.0739
12.829166669999989,-105.30000000000116,0.0739
12.829166669999989,-105.20000000000117,0.0739
12.829166669999989,-105.10000000000117,0.0739
12.829166669999989,-105.00000000000118,0.0739
12.829166669999989,-104.90000000000119,0.0739
12.829166669999989,-104.80000000000119,0.0739
12.829166669999989,-104.7000000000012,0.0739
12.829166669999989,-102.40000000000133,0.0117
12.829166669999989,-102.30000000000133,0.0117
12.829166669999989,-102.20000000000134,0.0117
12.829166669999989,-102.10000000000134,0.0117
12.829166669999989,-102.00000000000135,0.0117
12.829166669999989,-101.90000000000136,0.0117
12.829166669999989,-101.80000000000136,0.0117
12.829166669999989,-101.70000000000137,0.0117
12.829166669999989,-101.60000000000137,0.0117
12.829166669999989,-101.50000000000138,0.0117
12.829166669999989,-101.40000000000138,0.0117
12.829166669999989,-101.30000000000139,0.0117
12.829166669999989,-101.2000000000014,0.0117
12.829166669999989,-101.1000000000014,0.0117
12.829166669999989,-101.0000000000014,0.0117
12.829166669999989,-100.90000000000141,0.0117
12.829166669999989,-100.80000000000142,0.0117
12.829166669999989,-100.70000000000142,0.0117
12.929166669999988,-116.9000000000005,0.1724
12.929166669999988,-116.80000000000051,0.1724
12.929166669999988,-116.70000000000051,0.1724
12.929166669999988,-116.60000000000052,0.1724
12.929166669999988,-116.50000000000053,0.1724
12.929166669999988,-116.40000000000053,0.1724
12.929166669999988,-116.30000000000054,0.1724
12.929166669999988,-116.20000000000054,0.1724
12.929166669999988,-116.10000000000055,0.1724
12.929166669999988,-106.00000000000112,0.0739
12.929166669999988,-105.90000000000113,0.0739
12.929166669999988,-105.80000000000113,0.0739
12.929166669999988,-105.70000000000114,0.0739
12.929166669999988,-105.60000000000115,0.0739
12.929166669999988,-105.50000000000115,0.0739
12.929166669999988,-105.40000000000116,0.0739
12.929166669999988,-105.30000000000116,0.0739
12.929166669999988,-105.20000000000117,0.0739
